transaction_date,account_id,instrument_id,ticker,isin,transaction_type,quantity,price,position_currency
2025-09-23,ACCT00122,INS010,CSPX,IE00B5BMR087,BUY,4,602.4637,EUR
2025-09-23,ACCT00125,INS001,AAPL,US0378331005,SELL,3,246.2464,USD
2025-09-23,ACCT00129,INS012,AGGG,IE00B3F81409,BUY,12,4.4867,USD
2025-09-23,ACCT00130,INS011,VWCE,IE00BK5BQT80,BUY,6,129.6419,EUR
2025-09-23,ACCT00136,INS007,TTE,FR0000120271,BUY,93,77.0779,EUR
2025-09-23,ACCT00136,INS009,UBSG,CH0244767585,BUY,1,31.7298,CHF
2025-09-23,ACCT00136,INS011,VWCE,IE00BK5BQT80,SELL,46,126.0297,EUR
2025-09-23,ACCT00139,INS009,UBSG,CH0244767585,BUY,93,30.9163,CHF
2025-09-23,ACCT00142,INS004,NESN,CH0038863350,BUY,3,81.8637,CHF
2025-09-23,ACCT00148,INS008,SAP,DE0007164600,SELL,2,209.3131,EUR
2025-09-23,ACCT00148,INS012,AGGG,IE00B3F81409,SELL,50,4.4303,USD
2025-09-23,ACCT00150,INS002,MSFT,US5949181045,SELL,1,383.9999,USD
2025-09-23,ACCT00163,INS009,UBSG,CH0244767585,BUY,4,31.1377,CHF
2025-09-23,ACCT00163,INS011,VWCE,IE00BK5BQT80,SELL,38,127.6923,EUR
2025-09-23,ACCT00164,INS006,RO,CH0012032113,SELL,24,312.5576,CHF
2025-09-23,ACCT00171,INS007,TTE,FR0000120271,SELL,1,75.676,EUR
2025-09-23,ACCT00171,INS010,CSPX,IE00B5BMR087,BUY,6,607.7368,EUR
2025-09-23,ACCT00175,INS004,NESN,CH0038863350,SELL,3,82.7754,CHF
2025-09-24,ACCT00006,INS008,SAP,DE0007164600,BUY,1,211.0919,EUR
2025-09-24,ACCT00006,INS011,VWCE,IE00BK5BQT80,SELL,21,126.6801,EUR
2025-09-24,ACCT00009,INS002,MSFT,US5949181045,BUY,1,386.4077,USD
2025-09-24,ACCT00010,INS005,NOVN,CH0012005267,BUY,3,111.7036,CHF
2025-09-24,ACCT00011,INS007,TTE,FR0000120271,SELL,28,77.0046,EUR
2025-09-24,ACCT00011,INS010,CSPX,IE00B5BMR087,BUY,1,597.0524,EUR
2025-09-24,ACCT00012,INS006,RO,CH0012032113,BUY,5,314.2271,CHF
2025-09-24,ACCT00014,INS012,AGGG,IE00B3F81409,BUY,484,4.4599,USD
2025-09-24,ACCT00018,INS009,UBSG,CH0244767585,BUY,4,31.1907,CHF
2025-09-24,ACCT00018,INS011,VWCE,IE00BK5BQT80,BUY,54,130.405,EUR
2025-09-24,ACCT00021,INS005,NOVN,CH0012005267,SELL,2,109.9923,CHF
2025-09-24,ACCT00028,INS012,AGGG,IE00B3F81409,SELL,19,4.4117,USD
2025-09-24,ACCT00033,INS011,VWCE,IE00BK5BQT80,BUY,10,126.8205,EUR
2025-09-24,ACCT00033,INS012,AGGG,IE00B3F81409,SELL,93,4.3237,USD
2025-09-24,ACCT00037,INS010,CSPX,IE00B5BMR087,BUY,3,610.6172,EUR
2025-09-24,ACCT00038,INS005,NOVN,CH0012005267,BUY,20,109.3685,CHF
2025-09-24,ACCT00038,INS012,AGGG,IE00B3F81409,SELL,2644,4.3241,USD
2025-09-24,ACCT00045,INS010,CSPX,IE00B5BMR087,BUY,2,610.1452,EUR
2025-09-24,ACCT00049,INS008,SAP,DE0007164600,BUY,11,213.0166,EUR
2025-09-24,ACCT00050,INS005,NOVN,CH0012005267,BUY,168,109.9001,CHF
2025-09-24,ACCT00056,INS010,CSPX,IE00B5BMR087,SELL,9,603.2155,EUR
2025-09-24,ACCT00057,INS006,RO,CH0012032113,BUY,25,322.8845,CHF
2025-09-24,ACCT00058,INS005,NOVN,CH0012005267,BUY,3,111.0183,CHF
2025-09-24,ACCT00058,INS011,VWCE,IE00BK5BQT80,SELL,40,128.1821,EUR
2025-09-24,ACCT00060,INS007,TTE,FR0000120271,BUY,871,74.8052,EUR
2025-09-24,ACCT00061,INS007,TTE,FR0000120271,BUY,2,76.7023,EUR
2025-09-24,ACCT00062,INS006,RO,CH0012032113,BUY,3,320.9108,CHF
2025-09-24,ACCT00070,INS011,VWCE,IE00BK5BQT80,SELL,10,127.8431,EUR
2025-09-24,ACCT00071,INS011,VWCE,IE00BK5BQT80,BUY,1,131.8906,EUR
2025-09-24,ACCT00073,INS005,NOVN,CH0012005267,SELL,3,108.2167,CHF
2025-09-24,ACCT00084,INS011,VWCE,IE00BK5BQT80,BUY,32,133.098,EUR
2025-09-24,ACCT00089,INS004,NESN,CH0038863350,SELL,17,81.162,CHF
2025-09-24,ACCT00089,INS011,VWCE,IE00BK5BQT80,SELL,30,125.7621,EUR
2025-09-24,ACCT00092,INS011,VWCE,IE00BK5BQT80,BUY,2,131.1259,EUR
2025-09-24,ACCT00093,INS012,AGGG,IE00B3F81409,BUY,576,4.3599,USD
2025-09-24,ACCT00094,INS006,RO,CH0012032113,SELL,1,308.7011,CHF
2025-09-24,ACCT00099,INS008,SAP,DE0007164600,SELL,17,204.1259,EUR
2025-09-24,ACCT00100,INS011,VWCE,IE00BK5BQT80,SELL,3,129.8783,EUR
2025-09-24,ACCT00107,INS012,AGGG,IE00B3F81409,BUY,101,4.4668,USD
2025-09-24,ACCT00111,INS008,SAP,DE0007164600,BUY,1,210.5492,EUR
2025-09-24,ACCT00112,INS002,MSFT,US5949181045,BUY,4,380.1517,USD
2025-09-24,ACCT00113,INS011,VWCE,IE00BK5BQT80,SELL,1,127.5088,EUR
2025-09-24,ACCT00114,INS001,AAPL,US0378331005,BUY,27,248.3113,USD
2025-09-24,ACCT00116,INS011,VWCE,IE00BK5BQT80,SELL,4,128.7705,EUR
2025-09-24,ACCT00117,INS005,NOVN,CH0012005267,SELL,1,108.2427,CHF
2025-09-24,ACCT00117,INS012,AGGG,IE00B3F81409,BUY,91,4.36,USD
2025-09-24,ACCT00120,INS006,RO,CH0012032113,SELL,3,315.1412,CHF
2025-09-24,ACCT00127,INS004,NESN,CH0038863350,SELL,13,81.1914,CHF
2025-09-24,ACCT00127,INS011,VWCE,IE00BK5BQT80,SELL,16,126.4316,EUR
2025-09-24,ACCT00129,INS005,NOVN,CH0012005267,BUY,4,109.3474,CHF
2025-09-24,ACCT00132,INS008,SAP,DE0007164600,SELL,14,205.9056,EUR
2025-09-24,ACCT00138,INS005,NOVN,CH0012005267,SELL,51,110.2193,CHF
2025-09-24,ACCT00139,INS012,AGGG,IE00B3F81409,BUY,15,4.4693,USD
2025-09-24,ACCT00146,INS012,AGGG,IE00B3F81409,SELL,116,4.4297,USD
2025-09-24,ACCT00147,INS010,CSPX,IE00B5BMR087,BUY,2,603.6879,EUR
2025-09-24,ACCT00152,INS012,AGGG,IE00B3F81409,BUY,1,4.3284,USD
2025-09-24,ACCT00154,INS011,VWCE,IE00BK5BQT80,BUY,1,129.5324,EUR
2025-09-24,ACCT00164,INS011,VWCE,IE00BK5BQT80,SELL,23,128.2549,EUR
2025-09-24,ACCT00166,INS005,NOVN,CH0012005267,SELL,116,108.15,CHF
2025-09-24,ACCT00171,INS006,RO,CH0012032113,SELL,1,309.5809,CHF
2025-09-24,ACCT00174,INS012,AGGG,IE00B3F81409,BUY,525,4.3039,USD
2025-09-25,ACCT00004,INS008,SAP,DE0007164600,SELL,3,204.5365,EUR
2025-09-25,ACCT00007,INS002,MSFT,US5949181045,SELL,3,386.8677,USD
2025-09-25,ACCT00010,INS001,AAPL,US0378331005,SELL,3,240.9305,USD
2025-09-25,ACCT00010,INS004,NESN,CH0038863350,BUY,7,81.5271,CHF
2025-09-25,ACCT00012,INS002,MSFT,US5949181045,SELL,3,384.4033,USD
2025-09-25,ACCT00014,INS004,NESN,CH0038863350,SELL,16,82.7454,CHF
2025-09-25,ACCT00019,INS012,AGGG,IE00B3F81409,SELL,32,4.4139,USD
2025-09-25,ACCT00021,INS005,NOVN,CH0012005267,SELL,5,110.4381,CHF
2025-09-25,ACCT00022,INS012,AGGG,IE00B3F81409,SELL,18,4.3349,USD
2025-09-25,ACCT00024,INS011,VWCE,IE00BK5BQT80,BUY,150,131.6503,EUR
2025-09-25,ACCT00026,INS009,UBSG,CH0244767585,SELL,2,30.7914,CHF
2025-09-25,ACCT00027,INS012,AGGG,IE00B3F81409,SELL,28,4.3395,USD
2025-09-25,ACCT00031,INS004,NESN,CH0038863350,BUY,4,80.9991,CHF
2025-09-25,ACCT00033,INS005,NOVN,CH0012005267,BUY,1,110.6653,CHF
2025-09-25,ACCT00033,INS012,AGGG,IE00B3F81409,SELL,881,4.4209,USD
2025-09-25,ACCT00034,INS006,RO,CH0012032113,BUY,5,312.4291,CHF
2025-09-25,ACCT00035,INS009,UBSG,CH0244767585,BUY,23,31.4423,CHF
2025-09-25,ACCT00037,INS007,TTE,FR0000120271,SELL,2,73.6653,EUR
2025-09-25,ACCT00038,INS002,MSFT,US5949181045,SELL,3,377.8975,USD
2025-09-25,ACCT00038,INS004,NESN,CH0038863350,SELL,165,79.4737,CHF
2025-09-25,ACCT00039,INS009,UBSG,CH0244767585,BUY,141,31.7373,CHF
2025-09-25,ACCT00040,INS007,TTE,FR0000120271,BUY,1,76.4519,EUR
2025-09-25,ACCT00040,INS009,UBSG,CH0244767585,BUY,6,30.8452,CHF
2025-09-25,ACCT00043,INS012,AGGG,IE00B3F81409,SELL,46,4.3363,USD
2025-09-25,ACCT00046,INS010,CSPX,IE00B5BMR087,SELL,1,595.0271,EUR
2025-09-25,ACCT00048,INS010,CSPX,IE00B5BMR087,BUY,1,594.8751,EUR
2025-09-25,ACCT00048,INS011,VWCE,IE00BK5BQT80,BUY,10,129.5114,EUR
2025-09-25,ACCT00051,INS001,AAPL,US0378331005,BUY,31,243.2156,USD
2025-09-25,ACCT00052,INS007,TTE,FR0000120271,BUY,3,76.1643,EUR
2025-09-25,ACCT00052,INS011,VWCE,IE00BK5BQT80,SELL,5,128.6704,EUR
2025-09-25,ACCT00061,INS012,AGGG,IE00B3F81409,BUY,103,4.3834,USD
2025-09-25,ACCT00063,INS005,NOVN,CH0012005267,SELL,2,107.8172,CHF
2025-09-25,ACCT00063,INS011,VWCE,IE00BK5BQT80,BUY,3,129.582,EUR
2025-09-25,ACCT00067,INS009,UBSG,CH0244767585,SELL,7,31.1375,CHF
2025-09-25,ACCT00069,INS005,NOVN,CH0012005267,BUY,162,110.1032,CHF
2025-09-25,ACCT00072,INS010,CSPX,IE00B5BMR087,SELL,3,586.6819,EUR
2025-09-25,ACCT00073,INS011,VWCE,IE00BK5BQT80,BUY,4,128.7696,EUR
2025-09-25,ACCT00077,INS012,AGGG,IE00B3F81409,BUY,117,4.2886,USD
2025-09-25,ACCT00084,INS009,UBSG,CH0244767585,SELL,2,31.0944,CHF
2025-09-25,ACCT00089,INS004,NESN,CH0038863350,SELL,25,80.7304,CHF
2025-09-25,ACCT00093,INS001,AAPL,US0378331005,SELL,7,237.0442,USD
2025-09-25,ACCT00096,INS005,NOVN,CH0012005267,SELL,9,108.2085,CHF
2025-09-25,ACCT00098,INS012,AGGG,IE00B3F81409,SELL,27,4.376,USD
2025-09-25,ACCT00099,INS012,AGGG,IE00B3F81409,BUY,43,4.3116,USD
2025-09-25,ACCT00102,INS006,RO,CH0012032113,SELL,1,317.5702,CHF
2025-09-25,ACCT00106,INS009,UBSG,CH0244767585,BUY,4,30.9832,CHF
2025-09-25,ACCT00106,INS012,AGGG,IE00B3F81409,BUY,12,4.3501,USD
2025-09-25,ACCT00118,INS004,NESN,CH0038863350,BUY,2,80.5048,CHF
2025-09-25,ACCT00118,INS011,VWCE,IE00BK5BQT80,BUY,31,130.414,EUR
2025-09-25,ACCT00120,INS001,AAPL,US0378331005,SELL,2,241.2544,USD
2025-09-25,ACCT00128,INS007,TTE,FR0000120271,BUY,54,75.6715,EUR
2025-09-25,ACCT00130,INS007,TTE,FR0000120271,SELL,29,75.6445,EUR
2025-09-25,ACCT00130,INS009,UBSG,CH0244767585,BUY,8,31.1709,CHF
2025-09-25,ACCT00131,INS011,VWCE,IE00BK5BQT80,SELL,2,126.9623,EUR
2025-09-25,ACCT00133,INS007,TTE,FR0000120271,BUY,5,75.4823,EUR
2025-09-25,ACCT00138,INS005,NOVN,CH0012005267,SELL,1,110.8938,CHF
2025-09-25,ACCT00138,INS011,VWCE,IE00BK5BQT80,BUY,8,129.957,EUR
2025-09-25,ACCT00142,INS011,VWCE,IE00BK5BQT80,SELL,4,127.0982,EUR
2025-09-25,ACCT00148,INS007,TTE,FR0000120271,SELL,57,76.2488,EUR
2025-09-25,ACCT00152,INS008,SAP,DE0007164600,BUY,1,210.771,EUR
2025-09-25,ACCT00153,INS007,TTE,FR0000120271,BUY,49,76.3605,EUR
2025-09-25,ACCT00161,INS011,VWCE,IE00BK5BQT80,SELL,20,127.9754,EUR
2025-09-25,ACCT00164,INS006,RO,CH0012032113,SELL,7,303.7366,CHF
2025-09-25,ACCT00179,INS009,UBSG,CH0244767585,SELL,13,30.8381,CHF
2025-09-25,ACCT00180,INS011,VWCE,IE00BK5BQT80,BUY,1,129.9,EUR
2025-09-26,ACCT00001,INS009,UBSG,CH0244767585,BUY,2,31.7504,CHF
2025-09-26,ACCT00006,INS008,SAP,DE0007164600,BUY,23,209.99,EUR
2025-09-26,ACCT00007,INS006,RO,CH0012032113,BUY,2,315.8581,CHF
2025-09-26,ACCT00008,INS001,AAPL,US0378331005,BUY,9,242.5963,USD
2025-09-26,ACCT00008,INS004,NESN,CH0038863350,SELL,3,83.0622,CHF
2025-09-26,ACCT00010,INS006,RO,CH0012032113,BUY,1,312.1308,CHF
2025-09-26,ACCT00013,INS007,TTE,FR0000120271,BUY,16,74.5386,EUR
2025-09-26,ACCT00013,INS012,AGGG,IE00B3F81409,SELL,110,4.3096,USD
2025-09-26,ACCT00014,INS005,NOVN,CH0012005267,SELL,3,108.7841,CHF
2025-09-26,ACCT00015,INS001,AAPL,US0378331005,SELL,14,242.5091,USD
2025-09-26,ACCT00015,INS002,MSFT,US5949181045,BUY,8,387.1794,USD
2025-09-26,ACCT00019,INS004,NESN,CH0038863350,BUY,2,81.2329,CHF
2025-09-26,ACCT00022,INS001,AAPL,US0378331005,BUY,3,245.0753,USD
2025-09-26,ACCT00022,INS008,SAP,DE0007164600,SELL,12,201.9095,EUR
2025-09-26,ACCT00022,INS009,UBSG,CH0244767585,SELL,9,30.5387,CHF
2025-09-26,ACCT00024,INS002,MSFT,US5949181045,BUY,14,386.9239,USD
2025-09-26,ACCT00024,INS012,AGGG,IE00B3F81409,BUY,2386,4.344,USD
2025-09-26,ACCT00031,INS008,SAP,DE0007164600,SELL,1,209.3364,EUR
2025-09-26,ACCT00033,INS006,RO,CH0012032113,SELL,1,311.6111,CHF
2025-09-26,ACCT00037,INS005,NOVN,CH0012005267,SELL,3,109.9899,CHF
2025-09-26,ACCT00038,INS009,UBSG,CH0244767585,SELL,5,30.8687,CHF
2025-09-26,ACCT00042,INS011,VWCE,IE00BK5BQT80,SELL,8,129.0411,EUR
2025-09-26,ACCT00044,INS012,AGGG,IE00B3F81409,BUY,93,4.4002,USD
2025-09-26,ACCT00048,INS011,VWCE,IE00BK5BQT80,BUY,13,133.2773,EUR
2025-09-26,ACCT00048,INS012,AGGG,IE00B3F81409,SELL,15,4.346,USD
2025-09-26,ACCT00049,INS005,NOVN,CH0012005267,SELL,5,110.0328,CHF
2025-09-26,ACCT00049,INS007,TTE,FR0000120271,SELL,8,76.917,EUR
2025-09-26,ACCT00049,INS009,UBSG,CH0244767585,BUY,36,31.3326,CHF
2025-09-26,ACCT00054,INS012,AGGG,IE00B3F81409,BUY,134,4.2849,USD
2025-09-26,ACCT00056,INS009,UBSG,CH0244767585,BUY,61,30.8971,CHF
2025-09-26,ACCT00057,INS011,VWCE,IE00BK5BQT80,BUY,7,128.9255,EUR
2025-09-26,ACCT00060,INS005,NOVN,CH0012005267,SELL,13,108.7987,CHF
2025-09-26,ACCT00062,INS004,NESN,CH0038863350,SELL,1,79.7052,CHF
2025-09-26,ACCT00064,INS011,VWCE,IE00BK5BQT80,SELL,4,127.7315,EUR
2025-09-26,ACCT00072,INS009,UBSG,CH0244767585,SELL,3,30.718,CHF
2025-09-26,ACCT00077,INS008,SAP,DE0007164600,SELL,3,203.0677,EUR
2025-09-26,ACCT00083,INS008,SAP,DE0007164600,BUY,3,206.4393,EUR
2025-09-26,ACCT00084,INS010,CSPX,IE00B5BMR087,BUY,5,606.2306,EUR
2025-09-26,ACCT00086,INS004,NESN,CH0038863350,SELL,6,80.6751,CHF
2025-09-26,ACCT00086,INS012,AGGG,IE00B3F81409,SELL,222,4.3557,USD
2025-09-26,ACCT00087,INS006,RO,CH0012032113,BUY,1,314.0164,CHF
2025-09-26,ACCT00091,INS010,CSPX,IE00B5BMR087,SELL,3,602.557,EUR
2025-09-26,ACCT00092,INS005,NOVN,CH0012005267,SELL,2,110.1687,CHF
2025-09-26,ACCT00093,INS012,AGGG,IE00B3F81409,BUY,216,4.3454,USD
2025-09-26,ACCT00094,INS001,AAPL,US0378331005,SELL,2,242.1949,USD
2025-09-26,ACCT00096,INS009,UBSG,CH0244767585,BUY,32,31.1033,CHF
2025-09-26,ACCT00098,INS007,TTE,FR0000120271,BUY,30,75.8701,EUR
2025-09-26,ACCT00099,INS001,AAPL,US0378331005,BUY,7,246.5551,USD
2025-09-26,ACCT00100,INS012,AGGG,IE00B3F81409,SELL,1,4.384,USD
2025-09-26,ACCT00102,INS010,CSPX,IE00B5BMR087,SELL,2,603.8938,EUR
2025-09-26,ACCT00103,INS005,NOVN,CH0012005267,SELL,2,109.4891,CHF
2025-09-26,ACCT00105,INS005,NOVN,CH0012005267,SELL,8,109.21,CHF
2025-09-26,ACCT00105,INS010,CSPX,IE00B5BMR087,SELL,18,609.7502,EUR
2025-09-26,ACCT00107,INS010,CSPX,IE00B5BMR087,SELL,33,609.0946,EUR
2025-09-26,ACCT00108,INS004,NESN,CH0038863350,BUY,5,83.1514,CHF
2025-09-26,ACCT00109,INS012,AGGG,IE00B3F81409,SELL,538,4.3711,USD
2025-09-26,ACCT00110,INS011,VWCE,IE00BK5BQT80,BUY,12,130.8218,EUR
2025-09-26,ACCT00116,INS009,UBSG,CH0244767585,BUY,11,31.3467,CHF
2025-09-26,ACCT00120,INS011,VWCE,IE00BK5BQT80,SELL,8,128.5968,EUR
2025-09-26,ACCT00123,INS009,UBSG,CH0244767585,SELL,8,30.7991,CHF
2025-09-26,ACCT00128,INS006,RO,CH0012032113,BUY,4,316.8249,CHF
2025-09-26,ACCT00132,INS010,CSPX,IE00B5BMR087,SELL,2,594.8226,EUR
2025-09-26,ACCT00134,INS004,NESN,CH0038863350,BUY,3,83.1581,CHF
2025-09-26,ACCT00137,INS009,UBSG,CH0244767585,BUY,48,32.4488,CHF
2025-09-26,ACCT00137,INS012,AGGG,IE00B3F81409,SELL,5,4.3404,USD
2025-09-26,ACCT00138,INS009,UBSG,CH0244767585,SELL,39,30.0743,CHF
2025-09-26,ACCT00138,INS012,AGGG,IE00B3F81409,SELL,2901,4.4224,USD
2025-09-26,ACCT00142,INS009,UBSG,CH0244767585,BUY,39,31.9031,CHF
2025-09-26,ACCT00142,INS012,AGGG,IE00B3F81409,BUY,206,4.4307,USD
2025-09-26,ACCT00144,INS004,NESN,CH0038863350,BUY,2,80.8177,CHF
2025-09-26,ACCT00156,INS004,NESN,CH0038863350,SELL,7,81.4652,CHF
2025-09-26,ACCT00156,INS010,CSPX,IE00B5BMR087,SELL,2,598.3506,EUR
2025-09-26,ACCT00158,INS004,NESN,CH0038863350,SELL,7,81.5554,CHF
2025-09-26,ACCT00164,INS004,NESN,CH0038863350,SELL,7,80.8991,CHF
2025-09-26,ACCT00164,INS007,TTE,FR0000120271,BUY,62,76.3696,EUR
2025-09-26,ACCT00166,INS001,AAPL,US0378331005,BUY,1,248.6757,USD
2025-09-26,ACCT00167,INS008,SAP,DE0007164600,SELL,1,206.4425,EUR
2025-09-26,ACCT00167,INS009,UBSG,CH0244767585,SELL,29,30.7554,CHF
2025-09-26,ACCT00169,INS011,VWCE,IE00BK5BQT80,SELL,38,130.8251,EUR
2025-09-26,ACCT00170,INS005,NOVN,CH0012005267,BUY,1,111.2147,CHF
2025-09-26,ACCT00170,INS012,AGGG,IE00B3F81409,SELL,62,4.4978,USD
2025-09-26,ACCT00171,INS012,AGGG,IE00B3F81409,BUY,5020,4.3922,USD
2025-09-26,ACCT00173,INS012,AGGG,IE00B3F81409,BUY,356,4.3613,USD
2025-09-26,ACCT00175,INS001,AAPL,US0378331005,SELL,1,244.3078,USD
2025-09-26,ACCT00179,INS005,NOVN,CH0012005267,SELL,2,109.7383,CHF
2025-09-26,ACCT00180,INS009,UBSG,CH0244767585,BUY,13,31.7643,CHF
2025-09-29,ACCT00003,INS006,RO,CH0012032113,SELL,2,313.5176,CHF
2025-09-29,ACCT00005,INS008,SAP,DE0007164600,BUY,3,208.0465,EUR
2025-09-29,ACCT00005,INS010,CSPX,IE00B5BMR087,BUY,3,609.2411,EUR
2025-09-29,ACCT00007,INS012,AGGG,IE00B3F81409,SELL,30,4.2709,USD
2025-09-29,ACCT00008,INS007,TTE,FR0000120271,BUY,1,76.3163,EUR
2025-09-29,ACCT00013,INS012,AGGG,IE00B3F81409,SELL,139,4.3606,USD
2025-09-29,ACCT00014,INS001,AAPL,US0378331005,SELL,90,244.4359,USD
2025-09-29,ACCT00014,INS010,CSPX,IE00B5BMR087,SELL,29,600.4342,EUR
2025-09-29,ACCT00015,INS001,AAPL,US0378331005,SELL,44,241.7982,USD
2025-09-29,ACCT00015,INS004,NESN,CH0038863350,BUY,2,80.4821,CHF
2025-09-29,ACCT00016,INS011,VWCE,IE00BK5BQT80,BUY,9,129.3696,EUR
2025-09-29,ACCT00016,INS012,AGGG,IE00B3F81409,BUY,426,4.4,USD
2025-09-29,ACCT00017,INS009,UBSG,CH0244767585,SELL,3,30.7872,CHF
2025-09-29,ACCT00023,INS010,CSPX,IE00B5BMR087,SELL,2,602.9269,EUR
2025-09-29,ACCT00025,INS011,VWCE,IE00BK5BQT80,SELL,1,129.2801,EUR
2025-09-29,ACCT00028,INS012,AGGG,IE00B3F81409,SELL,79,4.3925,USD
2025-09-29,ACCT00038,INS004,NESN,CH0038863350,SELL,102,81.5317,CHF
2025-09-29,ACCT00040,INS006,RO,CH0012032113,BUY,2,312.675,CHF
2025-09-29,ACCT00041,INS007,TTE,FR0000120271,SELL,11,77.686,EUR
2025-09-29,ACCT00044,INS011,VWCE,IE00BK5BQT80,BUY,3,132.3107,EUR
2025-09-29,ACCT00057,INS001,AAPL,US0378331005,SELL,5,237.7229,USD
2025-09-29,ACCT00059,INS004,NESN,CH0038863350,SELL,7,80.9028,CHF
2025-09-29,ACCT00061,INS011,VWCE,IE00BK5BQT80,SELL,3,127.1596,EUR
2025-09-29,ACCT00062,INS012,AGGG,IE00B3F81409,SELL,45,4.318,USD
2025-09-29,ACCT00067,INS009,UBSG,CH0244767585,SELL,6,31.2519,CHF
2025-09-29,ACCT00068,INS006,RO,CH0012032113,BUY,5,321.0153,CHF
2025-09-29,ACCT00069,INS005,NOVN,CH0012005267,BUY,29,110.659,CHF
2025-09-29,ACCT00070,INS004,NESN,CH0038863350,SELL,31,80.2588,CHF
2025-09-29,ACCT00071,INS012,AGGG,IE00B3F81409,SELL,236,4.3351,USD
2025-09-29,ACCT00074,INS007,TTE,FR0000120271,BUY,2,75.0772,EUR
2025-09-29,ACCT00075,INS012,AGGG,IE00B3F81409,SELL,126,4.4003,USD
2025-09-29,ACCT00077,INS001,AAPL,US0378331005,SELL,7,249.7549,USD
2025-09-29,ACCT00077,INS005,NOVN,CH0012005267,SELL,4,107.3326,CHF
2025-09-29,ACCT00078,INS004,NESN,CH0038863350,BUY,52,81.5951,CHF
2025-09-29,ACCT00086,INS004,NESN,CH0038863350,SELL,26,81.2487,CHF
2025-09-29,ACCT00087,INS005,NOVN,CH0012005267,BUY,4,109.7374,CHF
2025-09-29,ACCT00089,INS010,CSPX,IE00B5BMR087,SELL,2,602.3531,EUR
2025-09-29,ACCT00090,INS012,AGGG,IE00B3F81409,BUY,298,4.2962,USD
2025-09-29,ACCT00092,INS005,NOVN,CH0012005267,SELL,4,109.8338,CHF
2025-09-29,ACCT00092,INS009,UBSG,CH0244767585,BUY,2,30.8536,CHF
2025-09-29,ACCT00095,INS005,NOVN,CH0012005267,SELL,18,109.0924,CHF
2025-09-29,ACCT00098,INS006,RO,CH0012032113,SELL,2,316.0539,CHF
2025-09-29,ACCT00098,INS007,TTE,FR0000120271,BUY,20,75.7797,EUR
2025-09-29,ACCT00099,INS007,TTE,FR0000120271,SELL,13,76.0137,EUR
2025-09-29,ACCT00105,INS004,NESN,CH0038863350,BUY,36,81.0588,CHF
2025-09-29,ACCT00108,INS004,NESN,CH0038863350,BUY,2,79.3942,CHF
2025-09-29,ACCT00109,INS012,AGGG,IE00B3F81409,SELL,38,4.3683,USD
2025-09-29,ACCT00111,INS009,UBSG,CH0244767585,BUY,3,31.2424,CHF
2025-09-29,ACCT00117,INS009,UBSG,CH0244767585,BUY,8,31.0985,CHF
2025-09-29,ACCT00118,INS012,AGGG,IE00B3F81409,BUY,1411,4.3127,USD
2025-09-29,ACCT00121,INS011,VWCE,IE00BK5BQT80,BUY,2,129.63,EUR
2025-09-29,ACCT00124,INS002,MSFT,US5949181045,SELL,1,380.7964,USD
2025-09-29,ACCT00124,INS009,UBSG,CH0244767585,BUY,1,31.1002,CHF
2025-09-29,ACCT00126,INS010,CSPX,IE00B5BMR087,BUY,49,602.6009,EUR
2025-09-29,ACCT00127,INS011,VWCE,IE00BK5BQT80,SELL,59,126.9178,EUR
2025-09-29,ACCT00128,INS007,TTE,FR0000120271,BUY,477,77.2159,EUR
2025-09-29,ACCT00128,INS011,VWCE,IE00BK5BQT80,BUY,47,129.5421,EUR
2025-09-29,ACCT00132,INS004,NESN,CH0038863350,SELL,5,81.4194,CHF
2025-09-29,ACCT00133,INS011,VWCE,IE00BK5BQT80,BUY,68,132.9929,EUR
2025-09-29,ACCT00136,INS007,TTE,FR0000120271,BUY,36,75.2818,EUR
2025-09-29,ACCT00142,INS008,SAP,DE0007164600,SELL,2,205.0418,EUR
2025-09-29,ACCT00144,INS011,VWCE,IE00BK5BQT80,BUY,3,131.8079,EUR
2025-09-29,ACCT00146,INS010,CSPX,IE00B5BMR087,SELL,1,602.307,EUR
2025-09-29,ACCT00147,INS012,AGGG,IE00B3F81409,BUY,56,4.3889,USD
2025-09-29,ACCT00152,INS005,NOVN,CH0012005267,SELL,2,111.0928,CHF
2025-09-29,ACCT00153,INS005,NOVN,CH0012005267,BUY,54,110.2577,CHF
2025-09-29,ACCT00154,INS006,RO,CH0012032113,SELL,27,319.8171,CHF
2025-09-29,ACCT00156,INS012,AGGG,IE00B3F81409,SELL,27,4.275,USD
2025-09-29,ACCT00158,INS004,NESN,CH0038863350,SELL,131,82.1062,CHF
2025-09-29,ACCT00159,INS001,AAPL,US0378331005,BUY,2,248.5776,USD
2025-09-29,ACCT00159,INS011,VWCE,IE00BK5BQT80,BUY,4,130.8449,EUR
2025-09-29,ACCT00159,INS012,AGGG,IE00B3F81409,BUY,50,4.3739,USD
2025-09-29,ACCT00162,INS011,VWCE,IE00BK5BQT80,SELL,9,130.52,EUR
2025-09-29,ACCT00162,INS012,AGGG,IE00B3F81409,SELL,14,4.3991,USD
2025-09-29,ACCT00163,INS001,AAPL,US0378331005,SELL,15,241.9632,USD
2025-09-29,ACCT00163,INS009,UBSG,CH0244767585,BUY,2,31.2614,CHF
2025-09-29,ACCT00164,INS010,CSPX,IE00B5BMR087,SELL,4,591.045,EUR
